year,month,day,precip
1970,2,8.875,16.0
1970,2,8.91666666667,16.0
1970,2,8.95833333333,16.0
1970,2,9.0,16.0
1970,2,9.04166666667,16.0
1970,2,9.08333333333,16.0
1970,2,9.125,16.0
1970,2,9.16666666667,16.0
1970,2,9.20833333333,16.0
1970,2,9.25,16.0
1970,2,9.29166666667,16.0
1970,2,9.33333333333,16.0
1970,2,9.375,16.0
1970,2,9.41666666667,16.0
1970,2,9.45833333333,16.0
1970,2,9.5,16.0
1970,2,9.54166666667,16.0
1970,2,9.58333333333,16.0
1970,2,9.625,16.0
1970,2,9.66666666667,16.0
1970,2,9.70833333333,16.0
1970,2,9.75,16.0
1970,2,9.79166666667,16.0
1970,2,9.83333333333,16.0
1970,2,9.875,16.0
1970,2,9.91666666667,16.0
1970,2,9.95833333333,16.0
1970,2,10.0,16.0
1970,2,10.0416666667,16.0
1970,2,10.0833333333,16.0
1970,2,10.125,16.0
1970,2,10.1666666667,16.0
1970,2,10.2083333333,16.0
1970,2,10.25,16.0
1970,2,10.2916666667,16.0
1970,2,10.3333333333,16.0
1970,2,10.375,16.0
1970,2,10.4166666667,16.0
1970,2,10.4583333333,16.0
1970,2,10.5,16.0
1970,2,10.5416666667,16.0
1970,2,10.5833333333,16.0
1970,2,10.625,16.0
1970,2,10.6666666667,16.0
1970,2,10.7083333333,16.0
1970,2,10.75,16.0
1970,2,10.7916666667,16.0
1970,2,10.8333333333,16.0
1970,2,10.875,16.0
1970,2,10.9166666667,16.0
1970,2,10.9583333333,16.0
1970,2,11.0,16.0
1970,2,11.0416666667,16.0
1970,2,11.0833333333,16.0
1970,2,11.125,16.0
1970,2,11.1666666667,16.0
1970,2,11.2083333333,16.0
1970,2,11.25,16.0
1970,2,11.2916666667,16.0
1970,2,11.3333333333,16.0
1970,2,11.375,16.0
1970,2,11.4166666667,16.0
1970,2,11.4583333333,16.0
1970,2,11.5,16.0
1970,2,11.5416666667,16.0
1970,2,11.5833333333,16.0
1970,2,11.625,16.0
1970,2,11.6666666667,16.0
1970,2,11.7083333333,16.0
1970,2,11.75,16.0
1970,2,11.7916666667,16.0
1970,2,11.8333333333,16.0
1970,2,11.875,16.0
1970,2,11.9166666667,16.0
1970,2,11.9583333333,16.0
1970,2,12.0,16.0
1970,2,12.0416666667,16.0
1970,2,12.0833333333,16.0
1970,2,12.125,16.0
1970,2,12.1666666667,16.0
1970,2,12.2083333333,16.0
1970,2,12.25,16.0
1970,2,12.2916666667,16.0
1970,2,12.3333333333,16.0
1970,2,12.375,16.0
1970,2,12.4166666667,16.0
1970,2,12.4583333333,16.0
1970,2,12.5,16.0
1970,2,12.5416666667,16.0
1970,2,12.5833333333,16.0
1970,2,12.625,16.0
1970,2,12.6666666667,16.0
1970,2,12.7083333333,16.0
1970,2,12.75,16.0
1970,2,12.7916666667,16.0
1970,2,12.8333333333,16.0
1970,2,12.875,16.0
1970,2,12.9166666667,16.0
1970,2,12.9583333333,16.0
1970,2,13.0,16.0
1970,2,13.0416666667,16.0
1970,2,13.0833333333,16.0
1970,2,13.125,16.0
1970,2,13.1666666667,16.0
1970,2,13.2083333333,16.0
1970,2,13.25,16.0
1970,2,13.2916666667,16.0
1970,2,13.3333333333,16.0
1970,2,13.375,16.0
1970,2,13.4166666667,16.0
1970,2,13.4583333333,16.0
1970,2,13.5,16.0
1970,2,13.5416666667,16.0
1970,2,13.5833333333,16.0
1970,2,13.625,16.0
1970,2,13.6666666667,16.0
1970,2,13.7083333333,16.0
1970,2,13.75,16.0
1970,2,13.7916666667,16.0
1970,2,13.8333333333,16.0
1970,2,13.875,16.0
1970,2,13.9166666667,16.0
1970,2,13.9583333333,16.0
1970,2,14.0,16.0
1970,2,14.0416666667,16.0
1970,2,14.0833333333,16.0
1970,2,14.125,16.0
1970,2,14.1666666667,16.0
1970,2,14.2083333333,16.0
1970,2,14.25,16.0
1970,2,14.2916666667,16.0
1970,2,14.3333333333,16.0
1970,2,14.375,16.0
1970,2,14.4166666667,16.0
1970,2,14.4583333333,16.0
1970,2,14.5,16.0
1970,2,14.5416666667,16.0
1970,2,14.5833333333,16.0
1970,2,14.625,16.0
1970,2,14.6666666667,16.0
1970,2,14.7083333333,16.0
1970,2,14.75,16.0
1970,2,14.7916666667,16.0
1970,2,14.8333333333,16.0
1970,2,14.875,16.0
1970,2,14.9166666667,16.0
1970,2,14.9583333333,16.0
1970,2,15.0,16.0
1970,2,15.0416666667,16.0
1970,2,15.0833333333,16.0
1970,2,15.125,16.0
1970,2,15.1666666667,16.0
1970,2,15.2083333333,16.0
1970,2,15.25,16.0
1970,2,15.2916666667,16.0
1970,2,15.3333333333,16.0
1970,2,15.375,16.0
1970,2,15.4166666667,16.0
1970,2,15.4583333333,16.0
1970,2,15.5,16.0
1970,2,15.5416666667,16.0
1970,2,15.5833333333,16.0
1970,2,15.625,16.0
1970,2,15.6666666667,16.0
1970,2,15.7083333333,16.0
1970,2,15.75,16.0
1970,2,15.7916666667,16.0
1970,2,15.8333333333,16.0
1970,2,15.875,16.0
1970,2,15.9166666667,16.0
1970,2,15.9583333333,16.0
1970,2,16.0,16.0
1970,2,16.0416666667,16.0
1970,2,16.0833333333,16.0
1970,2,16.125,16.0
1970,2,16.1666666667,16.0
1970,2,16.2083333333,16.97
1970,2,16.25,18.17
1970,2,16.2916666667,19.26
1970,2,16.3333333333,19.79
1970,2,16.375,20.04
1970,2,16.4166666667,20.23
1970,2,16.4583333333,20.39
1970,2,16.5,20.4
1970,2,16.5416666667,20.4
1970,2,16.5833333333,20.4
1970,2,16.625,20.4
1970,2,16.6666666667,20.4
1970,2,16.7083333333,20.4
1970,2,16.75,20.4
1970,2,16.7916666667,20.4
1970,2,16.8333333333,20.4
1970,2,16.875,20.42
1970,2,16.9166666667,20.44
1970,2,16.9583333333,20.45
1970,2,17.0,20.48
1970,2,17.0416666667,20.74
1970,2,17.0833333333,20.88
1970,2,17.125,20.96
1970,2,17.1666666667,21.02
1970,2,17.2083333333,21.1
1970,2,17.25,21.33
1970,2,17.2916666667,22.0
1970,2,17.3333333333,22.0
1970,2,17.375,22.0
1970,2,17.4166666667,22.0
1970,2,17.4583333333,22.0
1970,2,17.5,22.0
1970,2,17.5416666667,22.2
1970,2,17.5833333333,22.4
1970,2,17.625,22.4
1970,2,17.6666666667,22.4
1970,2,17.7083333333,22.4
1970,2,17.75,22.4
1970,2,17.7916666667,22.4
1970,2,17.8333333333,22.4
1970,2,17.875,22.4
1970,2,17.9166666667,22.4
1970,2,17.9583333333,22.4
1970,2,18.0,22.4
1970,2,18.0416666667,22.4
1970,2,18.0833333333,22.4
1970,2,18.125,22.4
1970,2,18.1666666667,22.4
1970,2,18.2083333333,22.4
1970,2,18.25,22.4
1970,2,18.2916666667,22.4
1970,2,18.3333333333,22.4
1970,2,18.375,22.4
1970,2,18.4166666667,22.4
1970,2,18.4583333333,22.4
1970,2,18.5,22.4
1970,2,18.5416666667,22.4
1970,2,18.5833333333,22.4
1970,2,18.625,22.4
1970,2,18.6666666667,22.4
1970,2,18.7083333333,22.4
1970,2,18.75,22.4
1970,2,18.7916666667,22.4
1970,2,18.8333333333,22.4
1970,2,18.875,22.4
1970,2,18.9166666667,22.4
1970,2,18.9583333333,22.4
1970,2,19.0,22.4
1970,2,19.0416666667,22.4
1970,2,19.0833333333,22.4
1970,2,19.125,22.4
1970,2,19.1666666667,22.4
1970,2,19.2083333333,22.4
1970,2,19.25,22.4
1970,2,19.2916666667,22.4
1970,2,19.3333333333,22.4
1970,2,19.375,22.4
1970,2,19.4166666667,22.4
1970,2,19.4583333333,22.4
1970,2,19.5,22.4
1970,2,19.5416666667,22.4
1970,2,19.5833333333,22.4
1970,2,19.625,22.4
1970,2,19.6666666667,22.4
1970,2,19.7083333333,22.4
1970,2,19.75,22.4
1970,2,19.7916666667,22.4
1970,2,19.8333333333,22.4
1970,2,19.875,22.4
1970,2,19.9166666667,22.4
1970,2,19.9583333333,22.4
1970,2,20.0,22.4
1970,2,20.0416666667,22.4
1970,2,20.0833333333,22.4
1970,2,20.125,22.4
1970,2,20.1666666667,22.4
1970,2,20.2083333333,22.4
1970,2,20.25,22.4
1970,2,20.2916666667,22.4
1970,2,20.3333333333,22.4
1970,2,20.375,22.4
1970,2,20.4166666667,22.4
1970,2,20.4583333333,22.4
1970,2,20.5,22.4
1970,2,20.5416666667,22.4
1970,2,20.5833333333,22.4
1970,2,20.625,22.4
1970,2,20.6666666667,22.4
1970,2,20.7083333333,22.4
1970,2,20.75,22.4
1970,2,20.7916666667,22.4
1970,2,20.8333333333,22.4
1970,2,20.875,22.4
1970,2,20.9166666667,22.4
1970,2,20.9583333333,22.4
1970,2,21.0,22.4
1970,2,21.0416666667,22.4
1970,2,21.0833333333,22.4
1970,2,21.125,22.4
1970,2,21.1666666667,22.4
1970,2,21.2083333333,22.4
1970,2,21.25,22.4
1970,2,21.2916666667,22.4
1970,2,21.3333333333,22.4
1970,2,21.375,22.4
1970,2,21.4166666667,22.4
1970,2,21.4583333333,22.4
1970,2,21.5,22.4
1970,2,21.5416666667,22.4
1970,2,21.5833333333,22.4
1970,2,21.625,22.4
1970,2,21.6666666667,22.4
1970,2,21.7083333333,22.4
1970,2,21.75,22.4
1970,2,21.7916666667,22.4
1970,2,21.8333333333,22.4
1970,2,21.875,22.4
1970,2,21.9166666667,22.4
1970,2,21.9583333333,22.4
1970,2,22.0,22.4
1970,2,22.0416666667,22.4
1970,2,22.0833333333,22.4
1970,2,22.125,22.4
1970,2,22.1666666667,22.4
1970,2,22.2083333333,22.4
1970,2,22.25,22.4
1970,2,22.2916666667,22.4
1970,2,22.3333333333,22.4
1970,2,22.375,22.4
1970,2,22.4166666667,22.4
1970,2,22.4583333333,22.4
1970,2,22.5,22.4
1970,2,22.5416666667,22.4
1970,2,22.5833333333,22.4
1970,2,22.625,22.4
1970,2,22.6666666667,22.4
1970,2,22.7083333333,22.4
1970,2,22.75,22.4
1970,2,22.7916666667,22.4
1970,2,22.8333333333,22.4
1970,2,22.875,22.4
1970,2,22.9166666667,22.4
1970,2,22.9583333333,22.4
1970,2,23.0,22.4
1970,2,23.0416666667,22.4
1970,2,23.0833333333,22.4
1970,2,23.125,22.4
1970,2,23.1666666667,22.4
1970,2,23.2083333333,22.4
1970,2,23.25,22.4
1970,2,23.2916666667,22.4
1970,2,23.3333333333,22.4
1970,2,23.375,22.4
1970,2,23.4166666667,22.4
1970,2,23.4583333333,22.4
1970,2,23.5,22.4
1970,2,23.5416666667,22.4
1970,2,23.5833333333,22.4
1970,2,23.625,22.4
1970,2,23.6666666667,22.4
1970,2,23.7083333333,22.4
1970,2,23.75,22.4
1970,2,23.7916666667,22.4
1970,2,23.8333333333,22.4
1970,2,23.875,22.4
1970,2,23.9166666667,22.4
1970,2,23.9583333333,22.4
1970,2,24.0,22.4
1970,2,24.0416666667,22.4
1970,2,24.0833333333,22.4
1970,2,24.125,22.4
1970,2,24.1666666667,22.4
1970,2,24.2083333333,22.4
1970,2,24.25,22.4
1970,2,24.2916666667,22.4
1970,2,24.3333333333,22.4
1970,2,24.375,22.4
1970,2,24.4166666667,22.4
1970,2,24.4583333333,22.4
1970,2,24.5,22.4
1970,2,24.5416666667,22.4
1970,2,24.5833333333,22.4
1970,2,24.625,22.4
1970,2,24.6666666667,22.4
1970,2,24.7083333333,22.4
1970,2,24.75,22.4
1970,2,24.7916666667,22.4
1970,2,24.8333333333,22.4
1970,2,24.875,22.4
1970,2,24.9166666667,22.4
1970,2,24.9583333333,22.4
1970,2,25.0,22.4
1970,2,25.0416666667,22.4
1970,2,25.0833333333,22.4
1970,2,25.125,22.4
1970,2,25.1666666667,22.4
1970,2,25.2083333333,22.4
1970,2,25.25,22.4
1970,2,25.2916666667,22.4
1970,2,25.3333333333,22.4
1970,2,25.375,22.4
1970,2,25.4166666667,22.4
1970,2,25.4583333333,23.41
1970,2,25.5,24.2
1970,2,25.5416666667,24.4
1970,2,25.5833333333,24.4
1970,2,25.625,24.4
1970,2,25.6666666667,24.4
1970,2,25.7083333333,24.4
1970,2,25.75,24.4
1970,2,25.7916666667,24.4
1970,2,25.8333333333,24.4
1970,2,25.875,24.4
1970,2,25.9166666667,24.4
1970,2,25.9583333333,24.4
1970,2,26.0,24.4
1970,2,26.0416666667,24.4
1970,2,26.0833333333,24.4
1970,2,26.125,24.4
1970,2,26.1666666667,24.4
1970,2,26.2083333333,24.4
1970,2,26.25,24.4
1970,2,26.2916666667,24.4
1970,2,26.3333333333,24.4
1970,2,26.375,24.4
1970,2,26.4166666667,24.4
1970,2,26.4583333333,24.4
1970,2,26.5,24.4
1970,2,26.5416666667,24.4
1970,2,26.5833333333,24.4
1970,2,26.625,24.4
1970,2,26.6666666667,24.4
1970,2,26.7083333333,24.4
1970,2,26.75,24.4
1970,2,26.7916666667,24.4
1970,2,26.8333333333,24.4
1970,2,26.875,24.4
1970,2,26.9166666667,24.4
1970,2,26.9583333333,24.4
1970,2,27.0,24.4
1970,2,27.0416666667,24.4
1970,2,27.0833333333,24.4
1970,2,27.125,24.4
1970,2,27.1666666667,24.4
1970,2,27.2083333333,24.4
1970,2,27.25,24.4
1970,2,27.2916666667,24.4
1970,2,27.3333333333,24.4
1970,2,27.375,24.4
1970,2,27.4166666667,24.4
1970,2,27.4583333333,24.4
1970,2,27.5,24.4
1970,2,27.5416666667,24.4
1970,2,27.5833333333,24.4
1970,2,27.625,24.4
1970,2,27.6666666667,24.4
1970,2,27.7083333333,24.4
1970,2,27.75,24.4
1970,2,27.7916666667,24.4
1970,2,27.8333333333,24.4
1970,2,27.875,24.4
1970,2,27.9166666667,24.4
1970,2,27.9583333333,24.4
1970,2,28.0,24.4
1970,2,28.0416666667,24.4
1970,2,28.0833333333,24.4
1970,2,28.125,24.4
1970,2,28.1666666667,24.4
1970,2,28.2083333333,24.4
1970,2,28.25,24.4
1970,2,28.2916666667,24.4
1970,2,28.3333333333,24.4
1970,2,28.375,24.4
1970,2,28.4166666667,24.4
1970,2,28.4583333333,24.4
1970,2,28.5,24.4
1970,2,28.5416666667,24.4
1970,2,28.5833333333,24.4
1970,2,28.625,24.4
1970,2,28.6666666667,24.4
1970,2,28.7083333333,24.4
1970,2,28.75,24.4
1970,2,28.7916666667,24.4
1970,2,28.8333333333,24.4
1970,2,28.875,24.4
1970,2,28.9166666667,24.4
1970,2,28.9583333333,24.4
1970,2,29.0,24.4
1970,3,1.04166666667,24.4
1970,3,1.08333333333,24.4
1970,3,1.125,24.4
1970,3,1.16666666667,24.4
1970,3,1.20833333333,24.4
1970,3,1.25,24.4
1970,3,1.29166666667,24.4
1970,3,1.33333333333,24.4
1970,3,1.375,24.4
1970,3,1.41666666667,24.4
1970,3,1.45833333333,24.4
1970,3,1.5,24.4
1970,3,1.54166666667,24.4
1970,3,1.58333333333,24.4
1970,3,1.625,24.4
1970,3,1.66666666667,24.4
1970,3,1.70833333333,24.4
1970,3,1.75,24.4
1970,3,1.79166666667,24.4
1970,3,1.83333333333,24.4
1970,3,1.875,24.4
1970,3,1.91666666667,24.4
1970,3,1.95833333333,24.4
1970,3,2.0,24.4
1970,3,2.04166666667,24.4
1970,3,2.08333333333,24.4
1970,3,2.125,24.4
1970,3,2.16666666667,24.4
1970,3,2.20833333333,24.4
1970,3,2.25,24.4
1970,3,2.29166666667,24.4
1970,3,2.33333333333,24.4
1970,3,2.375,24.4
1970,3,2.41666666667,24.4
1970,3,2.45833333333,24.4
1970,3,2.5,24.4
1970,3,2.54166666667,24.4
1970,3,2.58333333333,24.4
1970,3,2.625,24.4
1970,3,2.66666666667,24.4
1970,3,2.70833333333,24.4
1970,3,2.75,24.4
1970,3,2.79166666667,24.4
1970,3,2.83333333333,24.4
1970,3,2.875,24.4
1970,3,2.91666666667,24.4
1970,3,2.95833333333,24.4
1970,3,3.0,24.4
1970,3,3.04166666667,24.4
1970,3,3.08333333333,24.4
1970,3,3.125,24.4
1970,3,3.16666666667,24.4
1970,3,3.20833333333,24.4
1970,3,3.25,24.4
1970,3,3.29166666667,24.4
1970,3,3.33333333333,24.4
1970,3,3.375,24.4
1970,3,3.41666666667,24.4
1970,3,3.45833333333,24.4
1970,3,3.5,24.4
1970,3,3.54166666667,24.4
1970,3,3.58333333333,24.4
1970,3,3.625,24.4
1970,3,3.66666666667,24.4
1970,3,3.70833333333,24.4
1970,3,3.75,24.4
1970,3,3.79166666667,24.4
1970,3,3.83333333333,24.4
1970,3,3.875,24.4
1970,3,3.91666666667,24.4
1970,3,3.95833333333,24.4
1970,3,4.0,24.4
1970,3,4.04166666667,24.4
1970,3,4.08333333333,24.4
1970,3,4.125,24.4
1970,3,4.16666666667,24.4
1970,3,4.20833333333,24.4
1970,3,4.25,24.4
1970,3,4.29166666667,24.4
1970,3,4.33333333333,24.4
1970,3,4.375,24.4
1970,3,4.41666666667,24.4
1970,3,4.45833333333,24.4
1970,3,4.5,24.4
1970,3,4.54166666667,24.4
1970,3,4.58333333333,24.4
1970,3,4.625,24.4
1970,3,4.66666666667,24.4
1970,3,4.70833333333,24.4
1970,3,4.75,24.4
1970,3,4.79166666667,24.4
1970,3,4.83333333333,25.06
1970,3,4.875,26.17
1970,3,4.91666666667,26.54
1970,3,4.95833333333,26.74
1970,3,5.0,27.88
1970,3,5.04166666667,28.4
1970,3,5.08333333333,28.4
1970,3,5.125,28.4
1970,3,5.16666666667,28.4
1970,3,5.20833333333,28.4
1970,3,5.25,28.4
1970,3,5.29166666667,28.4
1970,3,5.33333333333,28.4
1970,3,5.375,28.4
1970,3,5.41666666667,28.4
1970,3,5.45833333333,28.4
1970,3,5.5,28.4
1970,3,5.54166666667,28.4
1970,3,5.58333333333,28.4
1970,3,5.625,28.4
1970,3,5.66666666667,28.4
1970,3,5.70833333333,28.4
1970,3,5.75,28.4
1970,3,5.79166666667,28.4
1970,3,5.83333333333,28.4
1970,3,5.875,28.4
1970,3,5.91666666667,28.4
1970,3,5.95833333333,28.4
1970,3,6.0,28.4
1970,3,6.04166666667,28.4
1970,3,6.08333333333,28.4
1970,3,6.125,28.4
1970,3,6.16666666667,28.4
1970,3,6.20833333333,28.4
1970,3,6.25,28.4
1970,3,6.29166666667,28.4
1970,3,6.33333333333,28.4
1970,3,6.375,28.4
1970,3,6.41666666667,28.4
1970,3,6.45833333333,28.4
1970,3,6.5,28.4
1970,3,6.54166666667,28.4
1970,3,6.58333333333,28.4
1970,3,6.625,28.4
1970,3,6.66666666667,28.4
1970,3,6.70833333333,28.4
1970,3,6.75,28.4
1970,3,6.79166666667,28.4
1970,3,6.83333333333,28.4
1970,3,6.875,28.4
1970,3,6.91666666667,28.4
1970,3,6.95833333333,28.4
1970,3,7.0,28.4
1970,3,7.04166666667,28.4
1970,3,7.08333333333,28.4
1970,3,7.125,28.4
1970,3,7.16666666667,28.4
1970,3,7.20833333333,28.4
1970,3,7.25,28.4
1970,3,7.29166666667,28.4
1970,3,7.33333333333,28.4
1970,3,7.375,28.4
1970,3,7.41666666667,28.4
1970,3,7.45833333333,28.4
1970,3,7.5,28.4
1970,3,7.54166666667,28.4
1970,3,7.58333333333,28.4
1970,3,7.625,28.4
1970,3,7.66666666667,28.4
1970,3,7.70833333333,28.4
1970,3,7.75,28.4
1970,3,7.79166666667,28.4
1970,3,7.83333333333,28.4
1970,3,7.875,28.4
1970,3,7.91666666667,28.4
1970,3,7.95833333333,28.4
1970,3,8.0,28.4
1970,3,8.04166666667,28.4
1970,3,8.08333333333,28.4
1970,3,8.125,28.4
1970,3,8.16666666667,28.4
1970,3,8.20833333333,28.4
1970,3,8.25,28.4
1970,3,8.29166666667,28.4
1970,3,8.33333333333,28.44
1970,3,8.375,28.72
1970,3,8.41666666667,29.04
1970,3,8.45833333333,29.51
1970,3,8.5,30.1
1970,3,8.54166666667,30.48
1970,3,8.58333333333,31.04
1970,3,8.625,31.41
1970,3,8.66666666667,31.62
1970,3,8.70833333333,31.72
1970,3,8.75,31.82
1970,3,8.79166666667,31.91
1970,3,8.83333333333,32.02
1970,3,8.875,32.18
1970,3,8.91666666667,32.34
1970,3,8.95833333333,32.4
1970,3,9.0,32.4
1970,3,9.04166666667,32.4
1970,3,9.08333333333,32.4
1970,3,9.125,32.4
1970,3,9.16666666667,32.4
1970,3,9.20833333333,32.4
1970,3,9.25,32.4
1970,3,9.29166666667,32.4
1970,3,9.33333333333,32.4
1970,3,9.375,32.4
1970,3,9.41666666667,32.4
1970,3,9.45833333333,32.4
1970,3,9.5,32.4
1970,3,9.54166666667,32.4
1970,3,9.58333333333,32.4
1970,3,9.625,32.4
1970,3,9.66666666667,32.4
1970,3,9.70833333333,32.4
1970,3,9.75,32.4
1970,3,9.79166666667,32.4
1970,3,9.83333333333,32.4
1970,3,9.875,32.4
1970,3,9.91666666667,32.4
1970,3,9.95833333333,32.4
1970,3,10.0,32.4
1970,3,10.0416666667,32.4
1970,3,10.0833333333,32.4
1970,3,10.125,32.4
1970,3,10.1666666667,32.4
1970,3,10.2083333333,32.4
1970,3,10.25,32.4
1970,3,10.2916666667,32.4
1970,3,10.3333333333,32.4
1970,3,10.375,32.4
1970,3,10.4166666667,32.4
1970,3,10.4583333333,32.4
1970,3,10.5,32.4
1970,3,10.5416666667,32.4
1970,3,10.5833333333,32.4
1970,3,10.625,32.4
1970,3,10.6666666667,32.4
1970,3,10.7083333333,32.4
1970,3,10.75,32.4
1970,3,10.7916666667,32.4
1970,3,10.8333333333,32.4
1970,3,10.875,32.4
1970,3,10.9166666667,32.4
1970,3,10.9583333333,32.4
1970,3,11.0,32.4
1970,3,11.0416666667,32.4
1970,3,11.0833333333,32.4
1970,3,11.125,32.4
1970,3,11.1666666667,32.4
1970,3,11.2083333333,32.4
1970,3,11.25,32.4
1970,3,11.2916666667,32.4
1970,3,11.3333333333,32.4
1970,3,11.375,32.4
1970,3,11.4166666667,32.4
1970,3,11.4583333333,32.4
1970,3,11.5,32.4
1970,3,11.5416666667,32.4
1970,3,11.5833333333,32.4
1970,3,11.625,32.4
1970,3,11.6666666667,32.4
1970,3,11.7083333333,32.56
1970,3,11.75,32.95
1970,3,11.7916666667,33.48
1970,3,11.8333333333,33.6
1970,3,11.875,33.6
1970,3,11.9166666667,33.6
1970,3,11.9583333333,33.6
1970,3,12.0,33.6
1970,3,12.0416666667,33.6
1970,3,12.0833333333,33.6
1970,3,12.125,33.6
1970,3,12.1666666667,33.6
1970,3,12.2083333333,33.6
1970,3,12.25,33.6
1970,3,12.2916666667,33.6
1970,3,12.3333333333,33.6
1970,3,12.375,33.6
1970,3,12.4166666667,33.6
1970,3,12.4583333333,33.6
1970,3,12.5,33.6
1970,3,12.5416666667,33.6
1970,3,12.5833333333,33.6
1970,3,12.625,33.6
1970,3,12.6666666667,33.6
1970,3,12.7083333333,33.6
1970,3,12.75,33.6
1970,3,12.7916666667,33.6
1970,3,12.8333333333,33.6
1970,3,12.875,33.6
1970,3,12.9166666667,33.6
1970,3,12.9583333333,33.6
1970,3,13.0,33.6
1970,3,13.0416666667,33.6
1970,3,13.0833333333,33.6
1970,3,13.125,33.6
1970,3,13.1666666667,33.6
1970,3,13.2083333333,33.6
1970,3,13.25,33.6
1970,3,13.2916666667,33.6
1970,3,13.3333333333,33.6
1970,3,13.375,33.6
1970,3,13.4166666667,33.6
1970,3,13.4583333333,33.6
1970,3,13.5,33.6
1970,3,13.5416666667,33.6
1970,3,13.5833333333,33.6
1970,3,13.625,33.6
1970,3,13.6666666667,33.6
1970,3,13.7083333333,33.6
1970,3,13.75,33.6
1970,3,13.7916666667,33.6
1970,3,13.8333333333,33.6
1970,3,13.875,33.6
1970,3,13.9166666667,33.6
1970,3,13.9583333333,33.6
1970,3,14.0,33.6
1970,3,14.0416666667,33.6
1970,3,14.0833333333,33.6
1970,3,14.125,33.6
1970,3,14.1666666667,33.6
1970,3,14.2083333333,33.6
1970,3,14.25,33.6
1970,3,14.2916666667,33.6
1970,3,14.3333333333,33.6
1970,3,14.375,33.6
1970,3,14.4166666667,33.6
1970,3,14.4583333333,33.6
1970,3,14.5,33.6
1970,3,14.5416666667,33.6
1970,3,14.5833333333,33.6
1970,3,14.625,33.6
1970,3,14.6666666667,33.6
1970,3,14.7083333333,33.6
1970,3,14.75,33.6
1970,3,14.7916666667,33.6
1970,3,14.8333333333,33.6
1970,3,14.875,33.6
1970,3,14.9166666667,33.6
1970,3,14.9583333333,33.6
1970,3,15.0,33.6
1970,3,15.0416666667,33.6
1970,3,15.0833333333,33.6
1970,3,15.125,33.6
1970,3,15.1666666667,33.6
1970,3,15.2083333333,33.6
1970,3,15.25,33.6
1970,3,15.2916666667,33.6
1970,3,15.3333333333,33.6
1970,3,15.375,33.6
1970,3,15.4166666667,33.6
1970,3,15.4583333333,33.6
1970,3,15.5,33.6
1970,3,15.5416666667,33.6
1970,3,15.5833333333,33.6
1970,3,15.625,33.6
1970,3,15.6666666667,33.6
1970,3,15.7083333333,33.6
1970,3,15.75,33.6
1970,3,15.7916666667,33.6
1970,3,15.8333333333,33.6
1970,3,15.875,33.6
1970,3,15.9166666667,33.6
1970,3,15.9583333333,33.6
1970,3,16.0,33.6
1970,3,16.0416666667,33.6
1970,3,16.0833333333,33.6
1970,3,16.125,33.6
1970,3,16.1666666667,33.6
1970,3,16.2083333333,33.6
1970,3,16.25,33.6
1970,3,16.2916666667,33.6
1970,3,16.3333333333,33.6
1970,3,16.375,33.6
1970,3,16.4166666667,33.6
1970,3,16.4583333333,33.6
1970,3,16.5,33.6
1970,3,16.5416666667,33.6
1970,3,16.5833333333,33.6
1970,3,16.625,33.6
1970,3,16.6666666667,33.6
1970,3,16.7083333333,33.6
1970,3,16.75,33.6
1970,3,16.7916666667,33.6
1970,3,16.8333333333,33.6
1970,3,16.875,33.6
1970,3,16.9166666667,33.6
1970,3,16.9583333333,33.6
1970,3,17.0,33.6
1970,3,17.0416666667,33.6
1970,3,17.0833333333,33.6
1970,3,17.125,33.6
1970,3,17.1666666667,33.6
1970,3,17.2083333333,33.6
1970,3,17.25,33.6
1970,3,17.2916666667,33.6
1970,3,17.3333333333,33.6
1970,3,17.375,33.6
1970,3,17.4166666667,33.6
1970,3,17.4583333333,33.6
1970,3,17.5,33.6
1970,3,17.5416666667,33.6
1970,3,17.5833333333,33.6
1970,3,17.625,33.6
1970,3,17.6666666667,33.6
1970,3,17.7083333333,33.6
1970,3,17.75,33.6
1970,3,17.7916666667,33.6
1970,3,17.8333333333,33.6
1970,3,17.875,33.6
1970,3,17.9166666667,33.9
1970,3,17.9583333333,34.0
1970,3,18.0,34.0
1970,3,18.0416666667,34.0
1970,3,18.0833333333,34.0
1970,3,18.125,34.0
1970,3,18.1666666667,34.0
1970,3,18.2083333333,34.0
1970,3,18.25,34.0
1970,3,18.2916666667,34.0
1970,3,18.3333333333,34.0
1970,3,18.375,34.0
1970,3,18.4166666667,34.0
1970,3,18.4583333333,34.0
1970,3,18.5,34.0
1970,3,18.5416666667,34.0
1970,3,18.5833333333,34.0
1970,3,18.625,34.0
1970,3,18.6666666667,34.0
1970,3,18.7083333333,34.0
1970,3,18.75,34.0
1970,3,18.7916666667,34.0
1970,3,18.8333333333,34.0
1970,3,18.875,34.0
1970,3,18.9166666667,34.0
1970,3,18.9583333333,34.0
1970,3,19.0,34.0
1970,3,19.0416666667,34.0
1970,3,19.0833333333,34.0
1970,3,19.125,34.0
1970,3,19.1666666667,34.0
1970,3,19.2083333333,34.0
1970,3,19.25,34.0
1970,3,19.2916666667,34.0
1970,3,19.3333333333,34.0
1970,3,19.375,34.0
1970,3,19.4166666667,34.0
1970,3,19.4583333333,34.0
1970,3,19.5,34.0
1970,3,19.5416666667,34.0
1970,3,19.5833333333,34.0
1970,3,19.625,34.0
1970,3,19.6666666667,34.0
