delta_e,year,month,day,precip,tmax,tmin
0.10336779999999997,2004,2,17,0.0,45.9,23.9
0.06205599999999998,2004,2,18,0.0,55.8,34.8
0.04368140000000001,2004,2,19,0.02,47.5,28.6
0.023945400000000006,2004,2,20,0.0,40.6,19.0
0.04414040000000004,2004,2,21,0.01,33.4,21.7
0.044334399999999996,2004,2,22,0.13,33.3,24.2
0.0643198,2004,2,23,0.18,34.0,26.3
0.06456519999999999,2004,2,24,0.28,36.1,26.4
0.0649106,2004,2,25,0.0,42.8,23.7
0.058797999999999996,2004,2,26,0.04,40.2,29.7
0.08457020000000003,2004,2,27,0.19,36.7,24.8
0.065465,2004,2,28,0.84,31.2,24.0
0.0656546,2004,2,29,0.0,33.6,19.5
0.04584320000000002,2004,3,1,0.0,38.0,12.3
0.04603120000000001,2004,3,2,0.08,33.0,17.9
0.046218200000000015,2004,3,3,0.02,34.0,21.2
0.02640419999999999,2004,3,4,0.0,42.9,19.5
0.04651040000000002,2004,3,5,0.03,34.7,21.3
0.046774200000000016,2004,3,6,0.0,42.4,25.7
0.0469544,2004,3,7,0.0,51.3,24.3
0.04714140000000003,2004,3,8,0.0,48.6,24.0
0.04686320000000002,2004,3,9,0.0,55.0,30.6
0.06571019999999998,2004,3,10,0.0,60.8,31.9
0.047600000000000024,2004,3,11,0.0,49.5,26.5
0.067597,2004,3,12,0.0,51.8,28.5
0.067042,2004,3,13,0.0,57.1,30.3
0.08754260000000001,2004,3,14,0.0,56.2,29.3
0.08577060000000003,2004,3,15,0.0,63.4,30.9
0.0858596,2004,3,16,0.0,59.5,32.5
0.0866812,2004,3,17,0.0,58.1,31.8
0.0654944,2004,3,18,0.0,65.9,37.4
0.04318659999999999,2004,3,19,0.0,69.5,41.7
0.005661799999999984,2004,3,20,0.0,67.6,41.8
-0.0197978,2004,3,21,0.0,69.2,41.9
-0.08355120000000005,2004,3,22,0.0,72.7,45.2
-0.13610879999999997,2004,3,23,0.0,69.5,47.0
-0.1733656,2004,3,24,0.0,69.0,41.3
-0.19950260000000003,2004,3,25,0.0,66.1,38.3
-0.32702260000000005,2004,3,26,0.02,63.4,37.5
-0.255449,2004,3,27,0.08,50.8,26.4
-0.21218160000000005,2004,3,28,0.0,48.8,28.0
-0.21543879999999996,2004,3,29,0.0,50.3,26.4
-0.204271,2004,3,30,0.0,60.5,32.5
-0.20281220000000003,2004,3,31,0.0,68.1,41.5
-0.1876714,2004,4,1,0.0,65.5,45.9
-0.5257620000000001,2004,4,2,0.5,48.7,32.6
-0.22588280000000005,2004,4,3,0.52,48.6,32.9
-0.34826979999999996,2004,4,4,0.08,53.1,32.9
-0.24620179999999997,2004,4,5,0.0,58.2,36.7
-0.23187339999999992,2004,4,6,0.0,59.7,34.2
-0.6384711999999999,2004,4,7,0.11,62.9,37.2
-0.6499278,2004,4,8,0.08,53.8,37.3
-0.4388436,2004,4,9,0.0,53.4,33.2
-0.39795920000000007,2004,4,10,0.0,57.3,29.9
-0.3595876,2004,4,11,0.0,45.6,28.6
-0.33158860000000007,2004,4,12,0.0,54.6,32.6
-0.3263842,2004,4,13,0.0,63.0,38.0
-0.30323880000000014,2004,4,14,0.0,62.8,35.5
-0.2802838,2004,4,15,0.0,58.5,39.2
-0.2923442,2004,4,16,0.0,55.9,39.4
-0.2524426000000001,2004,4,17,0.0,56.8,40.7
-0.2283322,2004,4,18,0.07,52.5,31.5
-0.191105,2004,4,19,0.0,48.2,32.6
-0.1846466000000001,2004,4,20,0.0,46.5,31.6
-0.17422660000000004,2004,4,21,0.0,55.4,34.5
-0.14039420000000002,2004,4,22,0.04,51.3,28.9
-0.14685519999999994,2004,4,23,0.06,47.9,30.5
-0.12001099999999996,2004,4,24,0.0,53.5,30.4
-0.1721164,2004,4,25,0.0,62.2,33.1
-0.12442339999999992,2004,4,26,0.0,62.0,33.1
-0.11223480000000007,2004,4,27,0.0,67.0,40.3
-0.06973900000000004,2004,4,28,0.0,72.8,46.6
0.04547220000000003,2004,4,29,0.0,66.8,24.0
0.08824940000000003,2004,4,30,0.05,44.3,28.2
0.03296999999999999,2004,5,1,0.0,58.7,29.0
0.0640212,2004,5,2,0.0,67.2,40.5
0.1386686,2004,5,3,0.0,71.4,45.6
0.1807535999999999,2004,5,4,0.0,80.1,51.4
0.42151619999999995,2004,5,5,0.0,78.8,58.0
0.47280199999999994,2004,5,6,0.0,74.5,50.6
0.5067208,2004,5,7,0.0,72.8,44.4
0.5368882000000001,2004,5,8,0.0,71.9,46.0
0.5363546000000001,2004,5,9,0.0,75.7,45.9
0.5592689999999998,2004,5,10,0.0,72.8,47.7
0.5549069999999999,2004,5,11,0.0,71.1,34.6
0.40038779999999985,2004,5,12,0.07,51.3,31.6
0.4966866,2004,5,13,0.02,51.3,30.6
0.3709897999999999,2004,5,14,0.0,60.4,31.7
0.2727115999999999,2004,5,15,0.0,69.3,38.5
0.17740779999999995,2004,5,16,0.0,70.0,42.4
0.1527085999999999,2004,5,17,0.0,69.5,44.2
0.17192660000000012,2004,5,18,0.0,69.8,44.3
0.2561426000000001,2004,5,19,0.0,66.4,42.1
0.2111139999999999,2004,5,20,0.0,67.0,40.0
0.2086351999999998,2004,5,21,0.0,68.1,41.4
0.2819332000000001,2004,5,22,0.0,64.0,40.4
0.2547279999999999,2004,5,23,0.0,64.2,38.9
0.2652942,2004,5,24,0.0,64.9,35.9
0.23972040000000022,2004,5,25,0.03,56.7,35.3
0.15982059999999995,2004,5,26,0.05,54.5,35.4
0.10198479999999997,2004,5,27,0.0,68.1,40.8
0.11140239999999971,2004,5,28,0.0,72.7,47.4
-0.25850079999999986,2004,5,29,0.1,67.1,40.1
-0.03177820000000011,2004,5,30,0.0,57.9,33.7
-0.06338000000000009,2004,5,31,0.0,68.0,31.8
0.0802030000000002,2004,6,1,0.0,74.7,45.6
0.15593499999999985,2004,6,2,0.0,77.4,49.1
0.2523024,2004,6,3,0.0,81.8,53.6
0.5746654,2004,6,4,0.0,86.0,55.7
0.38326840000000006,2004,6,5,0.0,84.9,58.3
0.37076139999999996,2004,6,6,0.0,87.5,59.1
0.38126160000000003,2004,6,7,0.0,85.5,57.3
0.18883279999999997,2004,6,8,0.0,82.4,56.7
0.09781600000000008,2004,6,9,0.0,78.9,55.9
0.22196079999999993,2004,6,10,0.02,64.9,41.9
0.24845100000000003,2004,6,11,0.01,60.6,39.9
0.22516780000000003,2004,6,12,0.0,69.5,44.0
0.1776534,2004,6,13,0.0,76.9,50.1
0.11517320000000009,2004,6,14,0.0,84.0,53.9
0.1214039999999999,2004,6,15,0.0,83.0,53.4
-0.011074999999999946,2004,6,16,0.01,75.8,51.2
-1.0919354000000003,2004,6,17,0.33,73.0,50.6
-1.1094970000000002,2004,6,18,0.68,66.1,43.9
-0.5208772,2004,6,19,0.0,72.2,47.2
-0.5231482000000002,2004,6,20,0.0,78.6,51.7
-0.43425340000000007,2004,6,21,0.0,80.0,50.2
-0.33701820000000016,2004,6,22,0.0,70.0,47.7
-0.3276578000000001,2004,6,23,0.0,76.6,48.7
-0.2947160000000002,2004,6,24,0.0,78.7,56.4
-0.031147799999999927,2004,6,25,0.0,81.9,55.7
0.06170679999999998,2004,6,26,0.01,81.5,54.8
0.11752020000000006,2004,6,27,0.02,79.4,53.8
0.3135274000000001,2004,6,28,0.01,78.8,53.7
0.3735921999999999,2004,6,29,0.03,76.9,51.3
0.4980585999999999,2004,6,30,0.0,75.2,51.7
0.5172502,2004,7,1,0.0,79.1,55.1
0.5719603999999999,2004,7,2,0.0,78.0,55.6
0.6188646000000001,2004,7,3,0.0,78.3,51.8
0.6228016000000001,2004,7,4,0.0,79.1,51.7
0.6458900000000001,2004,7,5,0.0,80.2,54.0
0.5991778,2004,7,6,0.04,77.8,56.6
0.6855106,2004,7,7,0.0,85.0,59.1
0.7095510000000002,2004,7,8,0.0,86.2,59.5
0.7281032000000002,2004,7,9,0.0,84.5,59.4
0.7230632000000001,2004,7,10,0.0,83.0,62.3
0.7771494,2004,7,11,0.0,83.5,61.9
0.7679619999999999,2004,7,12,0.0,85.6,61.4
0.7776772000000001,2004,7,13,0.0,88.9,63.9
0.8278118,2004,7,14,0.0,88.0,66.4
0.739442,2004,7,15,0.11,84.6,58.7
0.22691359999999997,2004,7,16,0.41,80.3,57.6
0.7253120000000001,2004,7,17,0.03,77.6,58.2
0.6303449999999999,2004,7,18,0.08,77.9,58.1
0.7839502,2004,7,19,0.0,82.6,57.3
0.2893878000000001,2004,7,20,0.16,81.5,55.2
0.6412706,2004,7,21,0.05,84.0,54.2
0.9066106,2004,7,22,0.0,84.1,57.5
0.7046616,2004,7,23,0.05,80.9,58.3
0.4636408000000001,2004,7,24,0.1,82.1,56.5
0.6599035999999999,2004,7,25,0.02,84.6,59.8
0.6702128000000002,2004,7,26,0.0,82.9,59.6
0.6598946,2004,7,27,0.02,84.8,57.4
0.612851,2004,7,28,0.03,80.6,56.3
0.6977876000000001,2004,7,29,0.0,83.7,59.5
0.7948252,2004,7,30,0.0,86.9,63.2
0.6911998,2004,7,31,0.0,85.3,64.9
0.586045,2004,8,1,0.0,85.7,62.0
0.3704142,2004,8,2,0.09,76.9,55.5
0.12982560000000004,2004,8,3,0.18,77.8,52.5
0.5699232000000001,2004,8,4,0.0,81.9,56.7
0.6217414,2004,8,5,0.0,83.2,59.9
0.5921822000000001,2004,8,6,0.0,82.3,59.2
0.6018724000000001,2004,8,7,0.0,81.7,57.5
0.6106484000000001,2004,8,8,0.0,85.6,56.4
0.5812250000000001,2004,8,9,0.0,87.1,58.1
0.5917994000000001,2004,8,10,0.0,88.5,60.9
0.5815349999999999,2004,8,11,0.0,89.3,61.1
0.5901359999999999,2004,8,12,0.0,88.6,63.8
0.5782786,2004,8,13,0.0,88.1,62.4
0.485681,2004,8,14,0.0,86.8,60.7
0.4474228,2004,8,15,0.08,81.7,56.3
0.4347172000000001,2004,8,16,0.02,75.4,55.4
0.2826604,2004,8,17,0.15,73.9,50.3
0.4465633999999999,2004,8,18,0.09,69.3,49.7
0.5418486000000001,2004,8,19,0.0,71.1,50.9
0.2387883999999999,2004,8,20,0.14,73.2,50.8
0.17638959999999992,2004,8,21,0.16,74.4,51.3
0.46218500000000007,2004,8,22,0.01,75.8,52.5
0.5065856000000001,2004,8,23,0.0,76.8,53.6
0.227656,2004,8,24,0.1,67.8,49.4
0.4507688,2004,8,25,0.0,70.7,49.5
0.4434458000000001,2004,8,26,0.0,77.4,50.9
0.4398978,2004,8,27,0.0,69.7,44.4
0.42322160000000003,2004,8,28,0.0,65.3,42.8
0.38678979999999996,2004,8,29,0.0,74.2,43.8
0.39043999999999995,2004,8,30,0.0,79.9,52.7
0.37529940000000006,2004,8,31,0.0,80.4,56.6
0.35955960000000003,2004,9,1,0.0,84.7,59.5
0.364908,2004,9,2,0.0,87.1,60.0
0.20290080000000002,2004,9,3,0.18,82.0,46.7
0.12290079999999995,2004,9,4,0.42,47.5,34.1
0.22280019999999992,2004,9,5,0.08,55.5,35.1
0.1924308000000001,2004,9,6,0.0,69.8,45.4
0.18907200000000002,2004,9,7,0.0,75.4,50.9
0.20714080000000004,2004,9,8,0.0,80.3,52.7
0.22483920000000002,2004,9,9,0.0,82.1,55.4
0.2409328,2004,9,10,0.0,81.8,54.0
0.25395260000000003,2004,9,11,0.0,79.6,51.8
0.24155839999999995,2004,9,12,0.01,82.4,55.0
0.2561866,2004,9,13,0.0,77.9,51.1
0.24473,2004,9,14,0.0,77.3,45.5
0.25299099999999997,2004,9,15,0.0,62.8,39.9
0.23710360000000008,2004,9,16,0.0,69.5,41.3
0.24282340000000002,2004,9,17,0.0,77.7,51.7
0.25109860000000006,2004,9,18,0.0,77.6,55.4
0.2778696,2004,9,19,0.0,72.4,48.9
0.30418680000000003,2004,9,20,0.01,60.7,38.5
0.2863322,2004,9,21,0.0,50.2,32.0
0.28945479999999996,2004,9,22,0.01,50.3,31.8
0.25237860000000006,2004,9,23,0.0,58.9,33.1
0.23544220000000002,2004,9,24,0.0,67.4,42.7
0.21872499999999997,2004,9,25,0.0,71.8,46.6
0.22288560000000002,2004,9,26,0.0,73.4,47.9
0.2067424,2004,9,27,0.0,78.1,51.5
0.23038599999999998,2004,9,28,0.0,76.2,50.9
-0.09907960000000005,2004,9,29,0.27,67.7,41.4
0.2228052,2004,9,30,0.0,58.0,38.6
0.22530519999999998,2004,10,1,0.0,57.1,39.0
0.20147779999999998,2004,10,2,0.0,61.8,42.1
0.20385899999999998,2004,10,3,0.0,64.5,44.0
0.18674400000000008,2004,10,4,0.0,66.0,44.7
0.18936740000000005,2004,10,5,0.0,67.7,45.0
0.19353080000000006,2004,10,6,0.0,65.3,43.6
0.21607259999999995,2004,10,7,0.0,67.1,43.7
0.19865820000000003,2004,10,8,0.0,72.0,45.2
0.20144960000000003,2004,10,9,0.0,73.3,51.9
0.20404880000000003,2004,10,10,0.0,70.0,46.5
0.20592380000000007,2004,10,11,0.0,54.4,39.5
0.20710760000000003,2004,10,12,0.0,54.9,38.7
0.20855180000000006,2004,10,13,0.0,64.2,40.2
0.21030220000000008,2004,10,14,0.0,59.5,36.2
0.19164580000000006,2004,10,15,0.0,66.2,40.3
0.19326940000000004,2004,10,16,0.0,71.9,44.4
0.19499500000000003,2004,10,17,0.0,70.1,43.0
0.21628900000000006,2004,10,18,0.02,54.9,40.4
0.1867222,2004,10,19,0.23,47.8,36.7
0.3486296,2004,10,20,1.05,49.4,37.5
0.24644900000000003,2004,10,21,1.66,43.1,34.4
0.235729,2004,10,22,0.24,40.0,32.8
0.21964200000000003,2004,10,23,0.0,46.5,32.0
0.22019640000000004,2004,10,24,0.03,49.5,34.1
0.2598356,2004,10,25,0.94,39.3,30.4
0.23780459999999995,2004,10,26,0.23,39.2,30.7
0.2770382,2004,10,27,0.38,44.1,34.5
0.22425759999999997,2004,10,28,0.22,40.5,29.8
0.21195700000000006,2004,10,29,0.0,40.9,24.9
0.21411400000000005,2004,10,30,0.0,44.6,24.7
0.1959044,2004,10,31,0.0,46.7,27.2
0.21739660000000005,2004,11,1,0.0,41.5,19.7
0.2586452,2004,11,2,0.0,34.8,17.1
0.19969540000000002,2004,11,3,0.0,49.6,24.4
0.2005842,2004,11,4,0.0,52.8,29.3
0.18134040000000004,2004,11,5,0.0,47.5,29.6
0.1819886,2004,11,6,0.0,53.2,31.9
0.20254860000000005,2004,11,7,0.0,57.7,33.6
0.06253480000000007,2004,11,8,1.04,50.7,37.4
0.05470240000000004,2004,11,9,0.16,42.3,29.9
0.07166179999999996,2004,11,10,0.0,47.8,29.7
0.09952480000000002,2004,11,11,0.0,47.6,31.6
0.017865599999999926,2004,11,12,0.27,42.1,31.1
0.06053620000000004,2004,11,13,0.03,38.7,29.6
0.06402300000000008,2004,11,14,0.02,38.0,29.6
0.09374420000000004,2004,11,15,0.0,40.2,27.7
0.11286200000000007,2004,11,16,0.0,46.3,27.1
0.1094528,2004,11,17,0.0,47.7,29.6
0.12405080000000002,2004,11,18,0.0,50.3,29.6
0.15678460000000005,2004,11,19,0.0,47.5,28.8
0.18765479999999998,2004,11,20,0.0,34.7,20.8
0.19686359999999997,2004,11,21,0.17,25.5,19.2
0.18473040000000004,2004,11,22,0.0,28.7,19.6
0.1513836,2004,11,23,0.0,42.5,20.2
0.19697380000000006,2004,11,24,0.0,36.9,22.4
0.161705,2004,11,25,0.0,42.6,22.6
0.1656704,2004,11,26,0.0,52.5,27.8
0.18466100000000002,2004,11,27,0.02,40.8,26.5
0.1699598,2004,11,28,0.45,33.2,16.7
0.1725038,2004,11,29,0.0,22.8,10.5
0.17459700000000003,2004,11,30,0.0,24.1,5.1
0.15632599999999996,2004,12,1,0.0,33.4,7.6
0.15775899999999998,2004,12,2,0.0,25.6,10.7
0.13895060000000004,2004,12,3,0.0,26.4,6.1
0.139946,2004,12,4,0.0,36.2,12.5
0.14078240000000003,2004,12,5,0.0,36.1,15.3
0.12148819999999999,2004,12,6,0.0,36.1,13.6
0.12208580000000002,2004,12,7,0.0,35.3,18.3
0.10259420000000002,2004,12,8,0.0,36.6,25.4
0.10303020000000003,2004,12,9,0.0,45.1,28.4
0.10340880000000002,2004,12,10,0.0,52.6,32.4
0.08373900000000001,2004,12,11,0.0,54.5,34.0
0.10285600000000002,2004,12,12,0.0,61.3,37.6
0.0833376,2004,12,13,0.0,59.0,32.0
0.10397900000000004,2004,12,14,0.0,51.8,30.5
0.10424080000000005,2004,12,15,0.0,52.4,27.1
0.10448060000000003,2004,12,16,0.0,38.8,23.0
0.10470260000000003,2004,12,17,0.0,37.9,19.7
0.10491080000000004,2004,12,18,0.0,46.5,22.1
0.1051078,2004,12,19,0.0,46.1,25.5
0.10529560000000004,2004,12,20,0.0,49.3,26.5
0.10547500000000004,2004,12,21,0.0,47.1,19.4
0.08564780000000001,2004,12,22,0.0,36.4,12.2
0.0858148,2004,12,23,0.02,30.5,10.0
0.08597660000000001,2004,12,24,0.0,25.0,7.8
0.0861354,2004,12,25,0.0,37.5,11.9
0.08629039999999999,2004,12,26,0.0,48.3,22.4
0.08645019999999999,2004,12,27,0.0,45.5,29.7
0.08660440000000001,2004,12,28,0.01,37.3,26.3
0.10639919999999999,2004,12,29,0.59,36.5,27.2
0.0865818,2004,12,30,0.33,34.9,27.5
0.08599900000000003,2004,12,31,0.02,34.6,29.3
0.06694679999999997,2005,1,1,0.24,35.2,20.8
0.06713879999999998,2005,1,2,0.0,31.7,16.8
0.06730939999999999,2005,1,3,0.12,30.8,20.9
0.06747519999999999,2005,1,4,0.65,32.6,24.4
0.06763699999999999,2005,1,5,0.12,29.3,17.0
0.0677956,2005,1,6,0.0,32.9,11.5
0.107952,2005,1,7,0.0,27.6,7.1
0.10810540000000005,2005,1,8,0.11,33.5,10.8
0.09332380000000003,2005,1,9,0.26,38.4,31.5
0.04619560000000003,2005,1,10,0.32,42.4,35.0
-0.017098799999999994,2005,1,11,0.27,43.0,33.3
0.02933720000000002,2005,1,12,0.15,38.3,22.4
0.031112600000000025,2005,1,13,0.0,34.5,14.1
0.04442820000000003,2005,1,14,0.0,38.8,16.1
0.0563294,2005,1,15,0.0,44.1,21.4
0.06587080000000003,2005,1,16,0.0,46.2,27.8
0.053624399999999996,2005,1,17,0.0,50.6,30.1
0.07995240000000003,2005,1,18,0.0,44.6,25.9
0.1051376,2005,1,19,0.0,53.2,30.2
0.10938740000000001,2005,1,20,0.0,55.6,34.6
0.13287200000000002,2005,1,21,0.0,57.5,34.1
0.13573560000000004,2005,1,22,0.0,52.3,30.7
0.15809479999999998,2005,1,23,0.0,51.3,30.4
0.14003880000000005,2005,1,24,0.0,51.4,28.7
0.1616442,2005,1,25,0.0,50.7,28.1
0.1629722,2005,1,26,0.0,42.2,27.3
0.1629958,2005,1,27,0.23,37.4,27.4
0.1627604,2005,1,28,0.04,39.5,27.6
0.13576380000000002,2005,1,29,0.05,41.4,27.9
0.15306619999999996,2005,1,30,0.38,34.2,25.9
0.1559084,2005,1,31,0.0,36.8,20.5
0.1582522,2005,2,1,0.0,37.3,21.3
0.3001808000000001,2005,2,2,0.0,33.1,17.1
0.24177479999999996,2005,2,3,0.0,40.8,20.8
0.18309740000000005,2005,2,4,0.0,43.1,22.8
0.16419779999999995,2005,2,5,0.0,46.3,24.7
0.1651156,2005,2,6,0.0,44.4,21.7
0.165692,2005,2,7,0.22,38.3,21.3
0.1665136,2005,2,8,0.12,35.1,17.2
0.1670664,2005,2,9,0.0,34.9,12.8
0.16752880000000003,2005,2,10,0.0,38.9,15.7
0.16792580000000001,2005,2,11,0.0,40.2,19.0
0.16821659999999997,2005,2,12,0.19,33.6,25.1
0.14856599999999998,2005,2,13,0.0,41.8,25.4
0.1688288,2005,2,14,0.0,47.5,28.6
0.14906160000000002,2005,2,15,0.0,46.6,28.0
0.12926939999999995,2005,2,16,0.08,30.9,21.8
0.08945639999999999,2005,2,17,0.0,33.9,20.5
0.08962759999999999,2005,2,18,0.04,36.3,21.0
0.08969299999999998,2005,2,19,0.22,36.2,26.0
0.08958360000000001,2005,2,20,0.1,42.2,29.1
0.10346240000000005,2005,2,21,0.02,42.6,26.5
0.10461460000000003,2005,2,22,0.38,34.4,28.1
0.09220760000000001,2005,2,23,0.51,38.8,29.2
0.0990742,2005,2,24,0.08,37.3,25.1
0.1020114,2005,2,25,0.0,43.1,22.1
0.10360780000000003,2005,2,26,0.0,43.7,24.7
0.12493699999999999,2005,2,27,0.0,44.4,25.1
0.1260418,2005,2,28,0.0,46.6,25.6
0.12747160000000002,2005,3,1,0.06,43.8,23.3
0.1402206,2005,3,2,0.0,45.0,24.3
0.0771242,2005,3,3,0.26,46.5,27.7
0.11584420000000001,2005,3,4,0.0,41.7,26.9
0.1222664,2005,3,5,0.0,43.8,27.5
0.1475056,2005,3,6,0.0,45.9,26.4
0.1517984,2005,3,7,0.0,48.9,26.8
0.1735712,2005,3,8,0.0,56.0,28.4
0.18558000000000005,2005,3,9,0.0,59.1,32.3
0.19117620000000005,2005,3,10,0.0,61.9,33.3
0.18804100000000004,2005,3,11,0.0,57.5,33.1
0.2251482,2005,3,12,0.0,57.1,33.2
0.2183322,2005,3,13,0.0,64.3,28.7
0.20494779999999999,2005,3,14,0.0,40.8,22.6
0.25214200000000003,2005,3,15,0.0,35.9,18.3
0.21835559999999998,2005,3,16,0.0,42.3,20.7
0.2035876,2005,3,17,0.0,48.9,27.2
0.20798360000000005,2005,3,18,0.0,47.1,26.5
0.21086340000000003,2005,3,19,0.0,49.5,25.8
0.12965200000000007,2005,3,20,0.09,47.2,27.8
0.18454400000000004,2005,3,21,0.02,43.1,28.1
0.19221500000000002,2005,3,22,0.0,44.9,27.3
0.016456800000000004,2005,3,23,0.23,47.8,29.5
0.108602,2005,3,24,0.43,37.1,27.8
0.08689040000000002,2005,3,25,0.32,40.3,24.5
0.1121512,2005,3,26,0.08,36.1,21.5
0.12805680000000003,2005,3,27,0.0,41.1,21.9
0.15647540000000007,2005,3,28,0.08,57.7,29.9
0.15016060000000003,2005,3,29,0.23,47.4,25.2
0.15971780000000002,2005,3,30,0.07,41.0,21.5
0.1677514,2005,3,31,0.0,38.1,19.3
0.19448260000000006,2005,4,1,0.0,41.3,17.4
0.17568960000000003,2005,4,2,0.0,59.7,23.2
0.16947520000000005,2005,4,3,0.0,61.6,34.1
0.17582080000000008,2005,4,4,0.0,55.6,34.4
0.17027860000000003,2005,4,5,0.03,42.7,25.1
0.17658880000000005,2005,4,6,0.0,48.7,23.7
0.21714819999999999,2005,4,7,0.0,59.3,30.0
0.20471360000000002,2005,4,8,0.0,62.7,32.2
0.10806900000000003,2005,4,9,0.19,48.7,26.0
0.12256399999999999,2005,4,10,0.02,41.2,27.2
0.158965,2005,4,11,0.0,44.8,25.2
0.19035880000000002,2005,4,12,0.0,54.6,26.8
0.21533400000000003,2005,4,13,0.0,61.7,37.5
0.24817260000000002,2005,4,14,0.0,61.1,26.0
0.23954580000000003,2005,4,15,0.0,46.7,22.5
0.26566100000000004,2005,4,16,0.0,53.5,25.6
0.30655659999999996,2005,4,17,0.0,63.9,33.8
0.3433518,2005,4,18,0.0,65.3,42.0
0.3239290000000001,2005,4,19,0.95,48.9,26.6
0.32068680000000005,2005,4,20,0.45,35.8,24.6
0.3486114,2005,4,21,0.0,43.7,25.7
0.35323380000000004,2005,4,22,0.0,53.2,29.3
0.35741259999999997,2005,4,23,0.0,54.3,35.4
0.11840759999999993,2005,4,24,0.72,57.3,36.4
0.3233926,2005,4,25,0.41,40.7,33.5
0.3178138,2005,4,26,0.22,47.0,33.9
0.5643744,2005,4,27,0.0,56.1,35.6
0.46943779999999996,2005,4,28,0.03,55.8,35.9
0.7341532000000001,2005,4,29,0.03,51.2,32.2
0.873621,2005,4,30,0.02,51.4,29.6
0.5583388,2005,5,1,0.18,52.2,34.7
0.34475579999999995,2005,5,2,0.15,44.3,34.5
0.32993740000000005,2005,5,3,0.13,52.0,34.1
0.35962399999999983,2005,5,4,0.01,59.1,36.9
0.41771780000000014,2005,5,5,0.0,64.0,42.8
0.0986165999999999,2005,5,6,0.07,60.5,35.5
0.3454292000000001,2005,5,7,0.04,51.5,32.0
0.3257802,2005,5,8,0.01,54.7,33.7
0.1876464000000002,2005,5,9,0.0,60.3,39.1
-0.7964112000000001,2005,5,10,0.17,56.0,32.3
-0.15521780000000016,2005,5,11,0.29,37.8,30.6
0.008755999999999986,2005,5,12,0.07,48.5,30.5
-0.0987992000000002,2005,5,13,0.04,55.4,31.0
-0.24751060000000003,2005,5,14,0.0,59.0,36.5
-0.48363920000000005,2005,5,15,0.04,63.1,40.5
-0.5651900000000002,2005,5,16,0.0,69.0,41.9
-0.40519,2005,5,17,0.47,65.8,30.7
-0.40519,2005,5,18,0.06,56.5,33.7
0.39481000000000005,2005,5,19,0.0,69.8,43.9
1.79481,2005,5,20,0.0,74.2,47.4
4.39481,2005,5,21,0.0,76.6,48.1
4.59481,2005,5,22,0.0,71.2,46.1
7.99481,2005,5,23,0.0,79.3,50.0
15.794810000000002,2005,5,24,0.0,77.8,51.3
12.79481,2005,5,25,0.0,72.7,46.3
8.19481,2005,5,26,0.0,67.8,44.0
16.99481,2005,5,27,0.01,70.5,44.7
14.394810000000001,2005,5,28,0.04,71.5,47.1
20.394810000000003,2005,5,29,0.01,76.3,47.7
18.794810000000002,2005,5,30,0.0,69.2,41.4
13.194810000000002,2005,5,31,0.0,63.5,40.6
15.794810000000002,2005,6,1,0.0,69.7,44.1
18.394810000000003,2005,6,2,0.0,70.8,43.1
16.19481,2005,6,3,0.34,58.6,36.5
18.594810000000003,2005,6,4,0.07,60.3,35.1
16.594810000000003,2005,6,5,0.0,66.3,45.1
13.394810000000001,2005,6,6,0.01,69.4,45.1
13.194810000000002,2005,6,7,0.0,61.6,38.1
10.19481,2005,6,8,0.0,58.3,34.8
8.79481,2005,6,9,0.01,52.2,36.8
7.59481,2005,6,10,0.02,55.3,36.8
6.19481,2005,6,11,0.14,59.8,40.3
4.99481,2005,6,12,0.16,55.9,38.1
5.19481,2005,6,13,0.0,66.9,39.5
5.59481,2005,6,14,0.0,67.9,42.4
7.79481,2005,6,15,0.0,78.2,50.0
9.79481,2005,6,16,0.0,79.0,52.9
10.79481,2005,6,17,0.0,74.9,58.8
10.994810000000001,2005,6,18,0.0,72.2,44.2
11.19481,2005,6,19,0.0,70.1,45.1
10.79481,2005,6,20,0.0,76.5,50.5
11.19481,2005,6,21,0.0,82.0,57.0
11.59481,2005,6,22,0.0,83.6,60.1
10.59481,2005,6,23,0.02,77.7,55.0
11.39481,2005,6,24,0.0,80.6,53.7
6.59481,2005,6,25,0.0,77.4,51.2
4.59481,2005,6,26,0.0,74.8,51.3
4.39481,2005,6,27,0.0,75.3,49.2
3.9948099999999998,2005,6,28,0.0,76.7,53.5
3.9948099999999998,2005,6,29,0.0,75.6,48.5
4.59481,2005,6,30,0.0,74.9,46.2
4.99481,2005,7,1,0.0,81.0,50.6
6.19481,2005,7,2,0.0,86.3,60.6
6.19481,2005,7,3,0.0,86.4,55.2
4.99481,2005,7,4,0.0,81.5,54.5
4.99481,2005,7,5,0.0,85.8,56.6
4.99481,2005,7,6,0.0,84.4,61.1
4.79481,2005,7,7,0.0,86.8,61.2
4.59481,2005,7,8,0.0,87.7,57.9
4.59481,2005,7,9,0.0,86.6,57.7
4.1948099999999995,2005,7,10,0.0,82.8,62.0
3.9948099999999998,2005,7,11,0.0,84.7,60.4
4.39481,2005,7,12,0.0,85.6,60.2
4.59481,2005,7,13,0.0,93.3,64.8
4.39481,2005,7,14,0.0,92.5,66.8
4.59481,2005,7,15,0.0,92.9,64.6
3.59481,2005,7,16,0.0,92.1,68.1
3.59481,2005,7,17,0.0,92.9,68.6
3.59481,2005,7,18,0.0,91.4,60.2
